School_Code,School_Name,Pct_First_Language_Not_English,Pct_English_Language_Learner,Pct_Students_With_Disabilities,Pct_High_Needs,Pct_Economically_Disadvantaged,Pct_African_American,Pct_Asian,Pct_Hispanic,Pct_White,Pct_Native_American,Pct_Native_Hawaiian_Pacific_Isla,Pct_MultiRace_NonHispanic,Pct_Males,Pct_Females,Average_Class_Size
6980010.0,Manchester Memorial Elementary,1.1,0.0,10.0,14.4,5.0,0.3,0.0,1.1,98.1,0.0,0.0,0.6,51.8,48.2,19.1
1670007.0,Everett W Robinson,5.8,4.1,9.9,22.3,13.1,3.0,7.7,5.4,79.0,0.1,0.0,4.8,53.2,46.8,20.7
1670035.0,Harold L Qualters Middle,4.6,0.4,16.4,25.3,12.2,2.9,4.9,3.8,84.5,0.0,0.0,4.0,51.8,48.2,18.7
1670014.0,Jordan/Jackson Elementary,4.4,2.0,14.9,26.9,14.4,3.4,5.9,5.4,83.2,0.1,0.0,2.0,53.2,46.8,22.7
1670505.0,Mansfield High,4.4,0.7,11.5,18.7,9.1,2.5,3.6,3.3,87.9,0.3,0.2,2.2,49.4,50.6,14.3
1670003.0,Roland Green School,1.2,0.0,43.0,48.8,16.3,4.7,9.3,5.8,75.6,0.0,0.0,4.7,54.7,45.3,17.8
1680015.0,Elbridge Gerry,6.8,6.1,7.5,20.4,11.6,0.7,2.0,9.5,84.4,0.0,0.7,2.7,54.4,45.6,18.5
1680020.0,Glover,6.7,5.6,19.1,26.7,7.3,1.2,1.5,5.9,88.6,0.0,0.0,2.9,56.6,43.4,18.3
1680010.0,L H Coffin,6.6,6.0,15.6,28.1,12.0,1.2,3.0,9.6,80.8,0.0,0.0,5.4,50.9,49.1,21.4
1680005.0,Malcolm L Bell,7.1,7.1,13.9,25.8,10.9,2.6,2.2,10.9,80.5,0.0,0.0,3.7,55.4,44.6,19.1
1680505.0,Marblehead High,4.8,1.4,20.5,26.2,8.8,3.7,1.6,5.4,87.7,0.1,0.0,1.4,46.1,53.9,14.2
1680300.0,Marblehead Veterans Middle School,4.8,2.6,20.3,27.8,8.7,2.6,1.2,5.6,87.9,0.0,0.0,2.8,47.5,52.5,19.3
1680016.0,Village School,8.2,5.5,20.5,28.6,9.9,4.0,1.3,5.7,86.1,0.3,0.0,2.5,52.8,47.2,25.1
4640305.0,Marblehead Community Charter Public School,4.8,4.8,21.3,28.7,3.0,2.6,2.6,2.2,90.0,0.9,0.0,1.7,57.4,42.6,19.5
1690005.0,Sippican,1.7,0.7,19.0,35.2,21.8,2.4,1.7,2.0,87.6,0.2,0.0,6.1,51.5,48.5,19.4
1700045.0,1 LT Charles W. Whitcomb School,41.6,11.1,20.0,54.0,34.9,2.9,2.8,46.1,44.5,0.0,0.0,3.7,51.8,48.2,17.4
1700030.0,Charles Jaworek School,47.6,29.9,12.8,60.6,35.9,2.3,7.4,42.1,45.9,0.5,0.0,1.8,51.6,48.4,23.8
1700006.0,Early Childhood Center,48.2,31.7,32.9,61.0,22.0,6.1,15.9,18.9,54.3,0.0,0.0,4.9,57.9,42.1,11.8
1700008.0,Francis J Kane,42.7,28.5,16.6,56.8,32.5,5.0,2.3,40.4,49.3,0.0,0.0,3.1,52.7,47.3,21.6
1700505.0,Marlborough High,37.0,11.8,15.4,46.1,28.0,3.3,3.8,41.8,49.8,0.1,0.0,1.3,51.1,48.9,13.5
1700025.0,Richer,48.7,33.5,10.8,64.6,37.3,4.2,2.5,54.0,35.2,0.2,0.0,4.0,49.6,50.4,19.9
1710015.0,Daniel Webster,2.6,1.3,17.7,30.9,16.1,0.5,1.8,3.2,92.1,0.3,0.8,1.3,49.6,50.4,17.8
1710005.0,Eames Way School,0.0,0.0,14.6,20.9,9.1,0.0,0.0,0.4,97.6,0.0,0.0,2.0,61.8,38.2,20.8
1710310.0,Furnace Brook Middle,1.6,0.5,15.0,24.3,12.6,0.1,1.0,2.7,94.9,0.1,0.1,1.2,52.7,47.3,18.9
1710020.0,Gov Edward Winslow,0.5,0.2,14.4,23.9,13.2,0.5,0.2,2.6,93.6,0.0,0.0,3.1,49.6,50.4,19.5
1710505.0,Marshfield High,1.7,0.6,14.0,22.7,10.2,0.9,0.8,2.2,95.1,0.2,0.1,0.7,49.8,50.2,18.2
1710025.0,Martinson Elementary,6.8,4.5,17.9,29.6,13.6,0.5,2.9,4.5,89.6,0.9,0.0,1.6,50.9,49.1,19.3
1710010.0,South River,0.6,0.3,16.1,21.6,7.5,0.6,0.3,3.0,92.5,0.0,0.0,3.6,50.7,49.3,19.8
7000505.0,Martha's Vineyard Regional High,12.1,6.2,19.1,37.5,19.8,3.3,1.2,10.3,78.7,1.8,0.2,4.5,52.2,47.8,12.0
4660550.0,Martha's Vineyard Charter School,4.6,4.0,26.0,48.0,29.5,4.6,1.7,4.6,78.0,0.0,0.0,11.0,43.4,56.6,17.5
4920005.0,Martin Luther King Jr. Charter School of Excellence,17.8,15.8,18.3,79.5,73.8,41.8,1.9,48.9,1.9,0.0,0.0,5.5,51.1,48.9,19.8
7050505.0,Masconomet Regional High School,1.9,0.2,13.7,18.1,5.8,0.3,3.1,2.4,92.7,0.3,0.0,1.2,49.8,50.2,15.8
7050405.0,Masconomet Regional Middle School,0.5,0.5,18.0,23.6,6.3,0.5,3.7,1.8,91.2,0.2,0.2,2.5,47.1,52.9,20.4
1720005.0,Kenneth Coombs School,5.7,5.7,20.1,48.4,34.1,4.1,2.2,7.3,70.4,8.0,0.3,7.6,51.6,48.4,19.1
1720505.0,Mashpee High,2.9,0.5,17.3,36.6,23.6,3.6,1.7,3.4,80.5,5.1,0.0,5.8,54.5,45.5,11.4
1720020.0,Mashpee Middle School,4.3,1.4,18.4,38.3,24.9,4.0,2.2,3.6,81.2,5.8,0.4,2.9,50.2,49.8,15.3
1720035.0,Quashnet School,7.7,4.9,17.2,42.9,30.0,3.2,2.4,2.2,79.4,7.1,0.0,5.7,49.4,50.6,17.6
1730005.0,Center,2.1,0.9,12.3,30.6,22.1,0.9,1.7,3.0,91.1,0.0,0.0,3.4,51.9,48.1,15.5
1730010.0,Old Hammondtown,1.9,0.5,12.3,21.2,13.2,1.9,1.9,3.3,89.2,0.0,0.0,3.8,55.7,44.3,20.0
1740305.0,Fowler School,8.7,4.4,19.3,33.1,17.5,2.5,1.8,12.0,80.7,0.2,0.0,2.8,52.2,47.8,18.5
1740010.0,Green Meadow,8.6,5.6,11.8,29.7,16.7,1.6,1.2,12.7,78.3,0.0,0.0,6.2,52.2,47.8,19.9
1740505.0,Maynard High,8.4,3.0,17.7,31.7,17.1,4.8,3.8,11.2,76.9,0.2,0.0,3.2,49.2,50.8,16.4
1750005.0,Dale Street,2.4,0.5,11.9,15.4,2.7,0.8,3.5,4.6,86.4,0.5,0.0,4.1,52.0,48.0,18.2
1750505.0,Medfield Senior High,1.2,0.5,10.5,13.5,3.8,1.1,5.5,2.1,88.8,0.0,0.2,2.3,50.2,49.8,16.6
1750003.0,Memorial School,5.7,2.1,9.1,14.8,5.3,1.9,3.6,4.1,87.4,0.2,0.0,2.9,52.0,48.0,20.7
1750007.0,Ralph Wheelock School,4.0,3.2,11.2,17.5,4.9,0.9,2.6,8.0,85.3,0.9,0.0,2.3,54.9,45.1,20.0
1750305.0,Thomas Blake Middle,1.6,0.5,10.2,13.9,4.3,0.6,4.3,1.9,89.8,0.2,0.0,3.2,50.0,50.0,17.9
1760130.0,Brooks School,9.3,3.6,13.9,23.7,11.1,8.7,4.4,4.0,76.9,0.0,0.0,6.0,52.5,47.5,
1760140.0,Christopher Columbus,28.2,17.6,16.0,57.0,39.9,20.4,5.4,12.9,56.6,0.0,0.0,4.7,52.3,47.7,
1760510.0,Curtis-Tufts,13.6,0.0,100.0,100.0,31.8,22.7,4.5,22.7,45.5,0.0,0.0,4.5,72.7,27.3,
1760068.0,John J McGlynn Elementary School,31.8,16.0,14.9,56.8,39.2,13.8,13.8,11.0,53.5,1.1,0.0,6.8,48.5,51.5,
1760320.0,John J. McGlynn Middle School,27.5,12.0,19.5,59.2,37.4,15.3,12.6,14.3,54.6,0.4,0.0,2.7,52.7,47.3,
1760315.0,Madeleine Dugger Andrews,6.1,0.0,19.4,33.4,19.6,8.9,5.1,6.9,74.3,0.0,0.2,4.5,52.4,47.6,
1760505.0,Medford High,19.5,7.6,15.6,40.2,24.8,17.1,10.2,8.9,60.3,0.2,0.0,3.3,48.0,52.0,
1760605.0,Medford Vocational Technical High,7.0,0.0,36.2,58.8,36.2,14.8,1.6,8.9,72.4,0.0,0.0,2.3,65.0,35.0,
1760150.0,Milton Fuller Roberts,27.7,18.5,13.3,52.0,30.8,8.5,13.0,10.3,62.6,0.5,0.0,5.1,50.9,49.1,
1770015.0,Burke/Memorial Elementary School,0.8,0.8,13.2,21.4,9.4,1.4,2.4,3.6,88.8,0.0,0.0,3.8,46.9,53.1,21.0
1770013.0,John D Mc Govern Elementary,2.6,2.6,12.0,19.8,8.7,1.2,2.9,2.6,91.5,0.0,0.0,1.7,50.7,49.3,19.0
1770505.0,Medway High,0.3,0.0,11.7,15.9,6.3,1.3,1.8,3.0,91.6,0.4,0.1,1.7,50.9,49.1,16.6
1770305.0,Medway Middle,1.0,0.8,15.4,23.0,9.3,1.8,3.9,3.2,89.0,0.4,0.0,1.5,49.7,50.3,19.6
1780003.0,Early Childhood Center,8.3,0.0,12.4,17.6,7.6,2.1,3.8,1.4,84.1,0.0,0.0,8.6,52.8,47.2,14.6
1780017.0,Herbert Clark Hoover,3.6,0.8,14.7,19.9,6.8,2.4,4.8,5.6,81.7,0.0,0.0,5.6,51.4,48.6,21.1
1780025.0,Horace Mann,2.3,0.4,11.3,15.5,3.4,3.4,1.9,2.3,89.1,0.0,0.0,3.4,44.9,55.1,21.4
1780020.0,Lincoln,27.2,18.6,15.3,45.3,24.4,8.1,9.1,10.0,67.0,0.0,0.0,5.8,49.8,50.2,22.0
1780505.0,Melrose High,8.6,1.2,14.9,23.8,11.8,7.8,4.0,4.6,80.5,0.0,0.0,3.1,47.0,53.0,18.1
1780305.0,Melrose Middle,10.8,2.5,16.6,26.4,9.6,6.1,4.4,2.3,82.9,0.0,0.0,4.3,50.4,49.6,19.9
1780035.0,Roosevelt,12.4,7.5,12.4,28.9,14.5,6.1,5.1,6.1,77.9,0.0,0.0,4.9,51.7,48.3,21.6
1780050.0,Winthrop,3.8,0.8,11.5,17.7,6.7,5.6,2.7,2.1,85.8,0.0,0.0,3.8,52.0,48.0,21.5
7100179.0,Henry P Clough,3.3,1.9,11.0,18.9,8.2,0.0,0.2,4.7,93.5,0.0,0.0,1.6,51.6,48.4,19.9
7100001.0,Memorial School,4.1,2.7,14.0,23.1,9.6,0.5,5.5,3.9,87.0,0.0,0.0,3.2,55.1,44.9,20.3
7100015.0,Miscoe Hill School,2.2,0.5,15.9,22.1,8.3,0.6,2.3,4.7,89.4,0.0,0.0,2.9,48.7,51.3,20.4
7100510.0,Nipmuc Regional High,2.9,0.2,12.5,20.1,10.3,1.0,2.0,2.9,91.9,0.0,0.0,2.2,46.0,54.0,13.6
1810050.0,Comprehensive Grammar School,26.5,15.0,15.3,45.0,26.3,1.0,6.0,33.6,55.2,0.0,0.1,4.0,49.5,50.5,21.2
1810060.0,Donald P Timony Grammar,29.0,9.3,16.8,53.2,40.4,0.7,3.9,46.0,43.6,0.1,0.1,5.6,52.1,47.9,20.9
1810030.0,Marsh Grammar School,17.6,5.7,19.6,39.8,24.5,0.5,2.7,25.9,66.3,0.0,0.0,4.5,52.7,47.3,22.9
1810505.0,Methuen High,24.6,4.5,10.8,38.1,30.2,0.2,4.0,33.7,56.6,0.2,0.1,5.1,52.0,48.0,16.7
1810055.0,Tenney Grammar School,28.1,9.1,17.3,52.3,36.7,0.1,3.1,47.8,43.2,0.0,0.0,5.9,54.0,46.0,20.8
1820008.0,Henry B. Burkland Elementary School,2.6,1.6,16.8,45.0,35.8,1.7,1.0,4.2,85.5,0.5,0.2,6.9,53.6,46.4,19.1
1820305.0,John T. Nichols Middle,0.6,0.1,19.1,38.9,27.4,1.8,1.3,4.1,89.1,0.9,0.0,2.7,49.0,51.0,23.6
1820010.0,Mary K. Goode Elementary School,1.2,1.0,17.1,37.0,26.3,2.9,0.7,2.0,90.1,0.9,0.0,3.4,51.0,49.0,19.9
1820011.0,Memorial Early Childhood Center,3.1,2.3,26.2,48.5,33.1,2.3,0.8,1.5,93.8,0.0,0.0,1.5,49.2,50.8,17.2
1820505.0,Middleborough High,1.0,0.3,17.6,31.8,21.0,2.2,0.7,3.2,90.3,0.6,0.0,3.0,51.6,48.4,14.6
1840003.0,Fuller Meadow,3.2,1.8,11.8,21.3,9.5,0.5,4.5,2.7,88.2,0.5,0.0,3.6,48.0,52.0,11.4
1840005.0,Howe-Manning,5.2,0.8,21.5,27.4,7.1,0.8,4.8,4.6,85.6,0.0,0.0,4.2,53.8,46.2,16.7
1850065.0,Brookside,32.7,28.1,11.8,57.1,37.5,3.6,1.4,28.7,61.9,0.6,0.2,3.6,50.9,49.1,14.9
1850010.0,Memorial,32.8,29.0,9.2,54.5,38.2,2.1,2.8,28.5,59.7,1.5,0.2,5.2,55.2,44.8,20.4
1850505.0,Milford High,22.0,6.9,13.2,37.6,26.4,3.0,2.5,22.0,69.6,1.4,0.1,1.4,49.8,50.2,16.2
1850075.0,Shining Star Early Childhood Center,19.9,15.4,23.5,43.4,27.9,0.0,2.2,17.6,78.7,0.0,0.0,1.5,64.0,36.0,14.0
1850305.0,Stacy Middle,24.9,4.5,16.7,42.4,28.1,2.8,2.4,24.6,65.8,1.1,0.0,3.3,52.4,47.6,18.9
1850090.0,Woodland,31.1,14.5,14.9,52.5,35.6,2.5,2.1,27.4,61.2,3.0,0.0,3.8,52.7,47.3,19.2
1860017.0,Elmwood Street,7.5,4.8,15.6,40.9,27.5,2.0,2.8,6.6,82.2,0.0,0.0,6.4,54.5,45.5,23.1
1860505.0,Millbury Junior/Senior High,4.4,0.8,17.3,35.4,22.7,2.5,1.9,7.4,84.9,0.3,0.1,2.9,49.2,50.8,15.2
1860025.0,Raymond E. Shaw Elementary,8.0,2.1,19.7,38.7,23.3,1.6,3.0,8.2,81.9,0.0,0.0,5.3,49.4,50.6,21.5
1870005.0,Clyde F Brown,1.2,1.0,11.9,20.0,9.3,0.6,0.6,5.0,88.7,0.4,0.0,4.8,49.0,51.0,18.8
1870505.0,Millis High School,0.5,0.5,11.0,18.7,9.7,2.6,1.8,3.6,89.5,1.0,0.3,1.3,49.5,50.5,14.5
1870020.0,Millis Middle,1.4,0.5,13.3,23.3,12.1,1.9,3.3,6.5,85.1,0.0,0.2,3.0,57.1,42.9,19.4
1890410.0,Charles S Pierce Middle,5.6,0.7,16.0,22.7,8.5,16.0,4.8,4.7,70.7,0.3,0.3,3.2,50.5,49.5,18.7
1890005.0,Collicot,7.2,2.1,17.2,23.0,5.2,3.3,7.4,3.0,83.3,0.0,0.1,3.0,54.3,45.7,22.2
1890007.0,Cunningham School,8.1,3.8,15.4,23.8,7.1,7.9,8.3,3.8,75.8,0.2,0.0,4.0,52.1,47.9,22.3
1890010.0,Glover,4.9,0.8,14.6,17.8,3.9,8.0,4.4,3.7,79.3,0.0,0.0,4.6,52.3,47.7,21.3
1890505.0,Milton High,8.3,1.5,11.9,21.5,11.2,21.1,7.1,5.1,62.1,0.0,0.4,4.2,49.1,50.9,16.9
1890020.0,Tucker,11.7,5.3,9.0,30.8,21.6,40.7,6.0,7.6,38.2,0.0,0.0,7.6,49.4,50.6,20.9
8300605.0,Minuteman Regional High,5.0,0.9,48.3,62.4,26.1,6.2,3.3,10.1,76.8,0.3,0.0,3.3,66.5,33.3,12.0
7170005.0,Buckland-Shelburne Regional,0.0,0.0,20.1,46.3,35.1,0.4,0.0,4.6,90.7,0.8,0.0,3.5,49.8,50.2,30.2
7170010.0,Colrain Central,0.0,0.0,16.1,42.0,33.0,1.8,0.0,2.7,94.6,0.0,0.0,0.9,42.0,58.0,14.1
7170015.0,Heath Elementary,0.0,0.0,27.6,44.8,34.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,44.8,55.2,7.1
7170505.0,Mohawk Trail Regional High,0.2,0.2,21.8,46.7,34.6,0.5,1.2,2.8,91.5,0.2,0.0,3.8,49.8,50.2,12.3
7170020.0,Sanderson Academy,0.0,0.0,14.0,34.3,25.2,0.0,0.7,2.8,93.0,0.7,0.7,2.1,56.6,43.4,16.8
7120001.0,Chatham Elementary School,8.4,4.8,20.9,45.4,34.4,5.1,0.4,6.2,83.9,0.0,0.7,3.7,48.0,52.0,17.2
7120002.0,Harwich Elementary School,7.8,5.8,13.1,38.2,24.9,4.4,0.5,7.1,81.8,0.7,0.2,5.3,51.4,48.6,19.3
7120515.0,Monomoy Regional High School,7.0,2.2,14.9,30.9,20.5,6.5,2.2,3.5,83.0,0.7,0.0,4.2,50.1,49.9,12.3
7120315.0,Monomoy Regional Middle School,8.9,3.1,19.5,42.0,24.4,4.5,0.9,8.5,80.3,0.7,0.5,4.7,47.9,52.1,15.2
1910310.0,Granite Valley Middle,3.2,0.6,15.7,31.6,22.4,1.0,0.6,1.6,93.6,0.3,1.3,1.6,49.2,50.8,16.0
1910505.0,Monson High School,1.4,0.0,8.7,22.6,17.1,0.7,0.7,1.7,94.1,0.0,0.3,2.4,49.8,50.2,14.7
1910025.0,Quarry Hill Community School,2.9,1.6,14.5,40.6,31.1,1.1,1.1,2.4,93.4,0.3,0.3,1.6,53.3,46.7,20.9
8320605.0,Montachusett Regional Vocational Technical,3.8,0.4,14.6,34.4,23.0,0.9,1.0,13.9,80.1,0.1,0.0,4.1,54.6,45.2,18.7
7150505.0,Mt Greylock Regional High,0.7,0.2,14.8,27.0,17.6,1.4,1.1,2.5,90.0,0.2,0.0,4.8,49.3,50.7,13.3
4700105.0,Mystic Valley Regional Charter School,33.6,1.6,13.2,29.3,17.2,17.0,17.2,7.8,53.4,0.3,0.0,4.4,48.5,51.5,22.7
1960010.0,Johnson,1.4,0.0,8.5,26.1,19.7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,50.7,49.3,18.1
1970010.0,Cyrus Peirce,24.4,11.3,12.5,36.6,17.4,11.9,1.2,23.2,57.9,0.0,0.3,5.5,49.4,50.6,15.9
1970005.0,Nantucket Elementary,35.6,21.6,10.5,43.7,20.1,9.6,2.0,33.6,51.9,0.0,0.1,2.8,51.6,48.4,20.5
1970505.0,Nantucket High,21.7,11.7,16.9,37.5,17.3,12.5,1.5,23.4,59.3,0.4,0.0,3.0,52.4,47.6,12.8
7200005.0,Baldwinville Elementary,0.0,0.0,14.8,35.0,26.0,0.7,0.4,5.1,89.2,0.4,0.4,4.0,55.6,44.4,22.6
7200305.0,Narragansett Middle,0.2,0.0,17.3,37.5,26.6,1.0,0.2,5.2,90.5,0.0,0.2,2.9,52.0,48.0,19.5
7200505.0,Narragansett Regional High,0.8,0.0,14.0,29.0,20.2,0.8,0.8,5.1,90.1,0.0,0.0,3.2,48.7,51.3,11.9
7200003.0,Phillipston Memorial,0.0,0.0,27.6,52.1,33.1,1.2,0.0,4.9,88.3,0.6,0.0,4.9,53.4,46.6,17.3
7200020.0,Templeton Center,0.0,0.0,13.9,31.6,25.3,0.0,0.6,5.7,92.4,0.0,0.0,1.3,58.9,41.1,21.0
7250020.0,Center School,6.1,2.6,14.0,20.2,5.1,0.7,4.4,3.4,89.5,0.3,0.0,1.6,50.1,49.9,21.0
7250025.0,Florence Sawyer School,2.2,0.9,14.0,18.7,5.2,0.4,4.1,3.0,89.8,0.0,0.0,2.7,49.4,50.6,20.8
7250310.0,Hale,3.5,1.4,12.2,16.4,3.8,1.4,4.2,2.4,91.6,0.0,0.0,0.3,52.3,47.7,19.8
7250305.0,Luther Burbank Middle School,4.5,1.2,20.2,25.9,8.1,3.2,2.4,4.0,87.4,0.0,0.8,2.0,53.8,46.2,17.7
7250010.0,Mary Rowlandson Elementary,2.1,1.9,20.0,34.2,19.0,0.8,1.2,6.6,88.5,0.2,0.0,2.7,52.4,47.6,20.4
7250505.0,Nashoba Regional,2.2,0.5,13.2,16.9,5.0,1.6,2.3,4.9,87.1,0.2,0.0,3.9,48.8,51.2,14.5
8520605.0,Nashoba Valley Technical High School,1.1,0.0,34.2,47.8,19.5,0.7,0.8,6.3,88.7,0.8,0.0,2.7,58.9,41.0,15.6
1980005.0,Bennett-Hemenway,8.2,1.3,14.4,22.9,9.0,2.4,10.9,2.6,76.6,0.0,0.2,7.4,50.5,49.5,22.2
1980010.0,Brown,26.8,11.3,8.3,29.7,11.7,1.2,23.7,9.3,61.4,0.2,0.0,4.3,54.2,45.8,20.7
1980305.0,J F Kennedy Middle School,10.8,3.1,11.9,19.6,8.0,1.8,9.7,3.2,80.7,0.2,0.0,4.3,48.2,51.8,21.5
1980031.0,Johnson,3.6,0.0,10.4,19.8,10.4,2.3,3.6,4.5,81.1,0.0,0.0,8.6,56.3,43.7,22.8
1980035.0,Lilja Elementary,7.9,0.5,7.9,17.5,10.3,3.1,9.4,6.7,76.3,0.0,0.0,4.6,48.4,51.6,18.5
1980043.0,Memorial,8.8,0.0,9.4,15.7,6.5,1.2,4.8,3.5,85.5,0.0,0.0,5.1,54.8,45.2,19.6
1980505.0,Natick High,6.9,1.3,15.7,23.6,10.3,3.5,7.7,4.1,81.4,0.1,0.1,3.0,50.3,49.7,17.3
1980310.0,Wilson Middle,4.4,0.2,18.3,25.1,10.7,3.3,5.6,6.1,78.2,0.1,0.1,6.5,49.9,50.1,22.6
6600505.0,Nauset Regional High,3.9,1.3,12.5,28.1,17.9,4.5,2.7,3.0,86.7,0.5,0.1,2.5,47.5,52.5,13.7
6600305.0,Nauset Regional Middle,1.5,0.6,19.3,36.6,21.7,3.6,1.9,3.7,88.0,0.4,0.2,2.2,50.5,49.5,16.9
1990005.0,Broadmeadow,7.6,3.3,10.7,16.8,4.2,1.1,7.4,6.0,79.9,0.0,0.0,5.6,47.7,52.3,21.6
1990410.0,High Rock School,9.7,1.0,17.1,21.4,5.2,1.9,7.1,6.7,78.6,0.0,0.0,5.7,47.5,52.5,19.4
1990035.0,Hillside Elementary,13.3,5.3,11.9,22.7,4.9,3.8,10.0,7.0,72.9,0.0,0.0,6.4,51.9,48.1,21.4
1990020.0,John Eliot,14.8,7.9,16.1,31.6,9.4,5.4,13.0,7.4,70.2,0.0,0.0,4.1,48.7,51.3,20.0
1990505.0,Needham High,8.0,0.5,15.6,19.7,5.5,3.4,7.7,5.0,80.8,0.1,0.1,3.0,49.7,50.3,17.5
1990050.0,Newman Elementary,10.0,5.0,18.2,26.1,6.8,4.0,8.8,6.0,75.1,0.0,0.1,6.0,51.3,48.8,20.8
1990405.0,Pollard Middle,9.1,0.9,18.5,22.3,5.3,1.9,8.7,3.9,80.5,0.2,0.0,4.8,48.7,51.3,18.4
1990040.0,William Mitchell,5.9,1.6,8.7,13.7,2.0,1.2,7.5,4.2,82.4,0.0,0.0,4.6,48.9,51.1,20.6
4440205.0,Neighborhood House Charter School,21.0,6.6,15.1,48.6,33.5,51.0,4.4,16.2,21.0,0.9,0.0,6.6,50.5,49.5,26.2
2010095.0,Abraham Lincoln,23.8,17.2,15.3,78.7,69.2,8.9,0.5,32.7,51.3,0.3,0.0,6.3,51.7,48.3,23.9
2010063.0,Alfred J Gomes,71.0,67.3,24.5,94.7,69.7,11.9,0.4,65.3,18.8,0.4,0.2,3.1,53.8,46.2,21.3
2010140.0,Betsey B Winslow,13.1,12.8,11.8,49.2,39.4,6.4,2.7,15.2,65.0,0.3,0.3,10.1,45.8,54.2,23.2
2010105.0,Carlos Pacheco,59.8,51.4,19.7,93.2,80.6,16.0,1.0,50.9,27.0,0.5,0.0,4.5,54.3,45.7,24.1
2010123.0,Casimir Pulaski,17.1,14.8,27.0,59.6,44.1,6.4,1.4,16.1,70.5,0.1,0.0,5.5,56.4,43.6,17.7
2010010.0,Charles S Ashley,16.6,12.1,13.6,58.9,51.4,4.2,0.9,22.7,68.3,0.3,0.0,3.6,53.5,46.5,19.0
2010015.0,Elizabeth Carter Brooks,27.3,23.9,10.7,69.2,61.9,9.3,1.7,31.8,50.5,1.4,0.3,4.8,46.4,53.6,19.7
2010075.0,Ellen R Hathaway,59.4,56.3,18.1,91.0,75.0,10.1,1.4,59.0,22.9,0.7,0.3,5.6,49.3,50.7,20.9
2010020.0,Elwyn G Campbell,25.1,19.6,19.6,69.1,56.0,5.5,1.5,33.1,53.1,0.4,0.0,6.5,48.4,51.6,18.0
2010078.0,Hayden/McFadden,55.0,46.9,26.0,94.5,78.3,10.9,0.3,54.7,28.3,1.0,0.0,4.8,52.3,47.7,18.8
2010040.0,James B Congdon,44.5,40.9,14.6,84.6,72.8,11.8,0.3,42.6,37.9,0.5,0.3,6.6,43.1,56.9,23.4
2010130.0,Jireh Swift,18.9,14.6,10.3,53.6,43.3,3.0,1.7,18.0,75.1,0.0,0.0,2.1,49.4,50.6,20.8
2010115.0,John Avery Parker,38.7,34.3,15.2,83.5,71.4,15.2,0.0,37.4,39.7,0.3,0.3,7.1,55.2,44.8,22.8
2010050.0,John B Devalles,38.8,32.2,16.0,88.8,76.6,13.0,0.9,41.4,41.7,0.0,0.0,3.0,52.1,47.9,16.7
2010070.0,John Hannigan,51.2,46.1,15.8,90.9,74.3,13.9,0.0,52.0,30.3,0.5,0.0,3.2,48.5,51.5,21.6
2010405.0,Keith Middle School,32.9,20.0,20.6,73.2,59.9,14.9,1.1,36.9,40.2,0.6,0.3,5.9,51.3,48.7,22.1
2010505.0,New Bedford High,40.5,25.6,18.4,76.4,58.9,13.0,1.1,46.1,34.8,0.8,0.4,3.9,53.5,46.5,15.6
2010410.0,Normandin Middle School,31.2,20.0,17.7,69.2,56.1,7.3,1.1,33.0,53.1,0.6,0.2,4.8,53.1,46.9,17.5
2010124.0,Renaissance Community School for the Arts,61.9,56.3,10.1,93.5,76.9,17.8,0.0,59.9,18.6,0.0,0.4,3.2,41.3,58.7,20.3
2010415.0,Roosevelt Middle School,39.8,21.7,26.4,79.7,66.0,15.0,0.5,39.9,38.3,0.4,0.1,5.8,51.8,48.2,20.5
2010045.0,Sgt Wm H Carney Academy,18.0,14.0,30.1,78.7,69.1,20.1,0.9,30.8,38.2,0.1,0.0,9.9,57.8,42.2,18.0
2010125.0,Thomas R Rodman,29.0,24.4,13.8,78.3,63.6,6.0,3.2,36.9,49.3,0.0,0.0,4.6,57.6,42.4,18.8
2010510.0,Trinity Day Academy,22.2,12.7,93.7,100.0,84.1,7.9,0.0,41.3,46.0,1.6,0.0,3.2,68.3,31.7,8.4
2010515.0,Whaling City Junior/Senior High School,24.5,6.4,27.3,88.2,85.5,22.7,0.9,41.8,26.4,0.0,0.0,8.2,73.6,26.4,7.7
2010135.0,William H Taylor,16.0,14.7,13.0,66.2,57.6,7.4,0.0,17.7,67.5,0.0,0.0,7.4,48.9,51.1,20.8
7280015.0,Swift River,0.6,0.0,17.8,45.0,37.9,0.0,1.2,4.7,88.2,0.0,0.0,5.9,51.5,48.5,20.1
2040030.0,Edward G. Molin Elementary School,3.6,0.9,19.6,26.0,6.9,2.1,2.7,2.7,90.6,0.0,0.0,1.8,51.4,48.6,22.6
2040005.0,Francis T Bresnahan Elementary,4.7,1.4,17.0,23.5,9.2,1.1,1.2,2.8,94.1,0.2,0.0,0.6,50.4,49.6,17.5
2040505.0,Newburyport High,3.0,0.6,10.4,19.0,10.5,1.2,1.5,4.0,91.1,0.0,0.0,2.2,47.2,52.6,16.3
2040305.0,Rupert A Nock Middle,2.4,0.6,14.4,20.1,7.7,0.4,1.5,1.5,94.6,0.0,0.0,2.0,53.9,46.1,19.2
2070005.0,A E Angier,16.4,6.2,17.6,24.9,3.3,3.3,14.7,5.2,70.3,0.0,0.0,6.4,46.3,53.7,21.1
